geo,host,facility_counts,hosts_facility_counts,total_pop,white_only_pct,white_only_non_hispanic_pct,hispanic_pct,black_only_pct,asian_only_pct,vacant_housing_pct,renter_pct,median_income,bachelors_pct,high_school_pct,graduate_pct,less_than_9th_pct,female_bachelors_pct,female_graduate_pct,female_high_school_pct,female_less_than_9th_pct,male_bachelors_pct,male_graduate_pct,male_high_school_pct,male_less_than_9th_pct,female_median_income,male_median_income,people_of_color_pct
06073020026,Host,4,4,4345,70.9,66.8,18,1.1,8,3.1,22.7,122750,47.9,95.6,16.1,1.2,49.1,18,94.6,0.7,46.7,14.1,96.7,1.7,47757,100972,33.2
06073020028,Host,2,2,3690,18.8,8,83.6,1.7,4.5,4.6,92.5,58147,12,51.5,3.1,37.3,7.7,3.6,50.5,37.6,17.6,2.4,52.8,37,29688,37168,92
06073020029,Host,4,4,6854,37.1,28.7,57.4,3.7,6.6,7.7,86.1,71301,30.2,78.2,6.4,13.9,29.3,8,77.3,13.2,31,4.7,79,14.5,34033,43292,71.3
06073020030,Host,6,6,7193,68.1,64.9,16.1,1.6,10.9,4.8,23,180625,60.5,92.4,25.5,2.2,58.1,22.8,89.2,4.3,63,28.3,95.8,0,68145,108167,35.099999999999994
06073020031,Host,6,6,6659,68.6,65,14.5,1.5,11.3,2.3,26.2,119681,60.6,95.2,21.4,0.7,55.3,15.3,95.5,1.2,68,29.8,94.7,0,46801,121592,35
06073020032,Non-Host,2,0,3649,76.1,73.3,10.2,1.3,9.6,8.5,17.7,163000,66.5,96.7,30.7,2.2,65.4,34.6,98.1,0,68,25.7,94.8,5.2,67326,89913,26.700000000000003
06073020033,Non-Host,1,0,3720,73.5,70.3,13.1,0.9,8.4,3.9,33.8,115682,57.3,90.9,21.7,4,54.4,23.9,84.9,4.9,60.1,19.4,96.9,3.1,55956,73571,29.700000000000003
06073020034,Non-Host,0,0,2737,78.7,75.7,10.8,0.8,5.2,0.5,9,240587,72,98.3,33.2,1,78.4,31.1,97.5,1.8,64.9,35.5,99.1,0,98929,152443,24.299999999999997
06073020035,Non-Host,0,0,6858,80.1,77.4,9.3,0.5,6.4,2,17.6,172092,67,99.6,26.3,0,60.7,23.8,100,0,74.1,29.2,99.1,0,64375,150740,22.599999999999994
06073020036,Host,3,3,3613,23.4,11.7,82.5,1.3,3.6,1.3,57.6,71555,22,70.1,5.7,23.8,27.8,11.6,69.3,26.7,16.5,0,70.9,21.1,38643,39318,88.3
06073020037,Host,4,4,4331,36.9,26.9,62.2,0.9,6.9,2.4,44.5,94222,26.7,83.2,12.8,8.2,27.4,15.3,77.9,9.8,26.1,10.5,87.8,6.8,47471,49087,73.1
06073020038,Host,2,2,5773,47.6,43.3,27.8,2.3,19.9,1.4,16.6,157069,58.2,93.8,21.1,2.4,52.3,16.9,88.9,4,64.1,25.3,98.6,0.8,61350,74457,56.7
06073020039,Host,2,2,2226,45.7,41.9,26.3,1.7,22.2,0.8,19,152083,56.4,95.1,14.5,1.6,58.6,11.3,97.1,0.3,54.2,17.7,93.1,2.9,52059,113750,58.1
06073020040,Non-Host,1,0,4299,68.6,64.5,17.8,1.5,9.6,1.4,21.7,140746,46.1,95.4,14.1,2.6,45.1,14.6,92.8,4,47.2,13.7,98.3,1,73125,121827,35.5
06073020041,Host,1,1,3028,45.1,35,49.9,3.4,8.2,3.9,61.4,79693,35.8,79,10.7,16.5,43.2,15.8,80.6,14.7,28.1,5.3,77.3,18.4,48125,44214,65
06073020042,Non-Host,3,0,3794,71.8,69.4,15.8,1.6,7.9,5.2,28.3,110199,46.4,95,10.5,3.9,38.8,9.8,95.5,3.3,56.5,11.5,94.3,4.7,46207,142670,30.599999999999994
06073020043,Non-Host,1,0,6475,68.4,65.3,13.4,1.3,12.2,1.7,20,189265,73.2,98.3,34,1.7,65.3,32.4,96.8,3.2,81.4,35.7,100,0,101328,138882,34.7
06073020044,Host,2,2,8509,62.7,58.6,16.8,1.7,16.1,2.7,19.3,207500,65.4,96.1,20.7,0.8,67.8,15.1,94.3,1.4,62.6,27.2,98.3,0.1,90239,149375,41.4
06073020105,Non-Host,2,0,4122,55.1,47.1,37.4,3,8,4.6,48,113875,30.2,90.8,14.9,5.7,37.5,17,89.6,8,22.5,12.6,92.1,3.2,59744,59554,52.9
06073020106,Non-Host,2,0,3852,45.9,36.9,46.4,1,11,2.3,25.7,93509,20.3,80.7,5.3,11.3,21.7,6.4,77.9,11.7,18.8,4.1,83.8,10.9,48246,71533,63.1
06073020107,Non-Host,1,0,4248,46.2,37.1,42.6,1.8,12.1,2.3,29.1,104273,37.6,88.5,6.8,6,41.9,7.6,91.9,3,33.3,6,85.1,9.1,36594,52944,62.9
06073020108,Host,3,3,5901,23.9,15,72.5,2.5,7.1,3,70.9,66250,19,70.9,4.8,21.3,20.3,4.7,68.8,20.4,17.7,4.9,73,22.3,34280,45000,85
06073020109,Non-Host,1,0,5178,34.8,24,62.2,1.1,9.5,0.6,21.8,102381,18.4,78.4,8.1,16.4,17.6,7.7,75.9,16.7,19.1,8.4,80.7,16.2,39215,57877,76
06073020110,Non-Host,0,0,7812,53.3,48.1,26.1,2.8,16.6,2.3,14.3,136468,36.9,90.2,11.6,4.7,42.7,11.8,89.6,8.1,31.9,11.5,90.8,1.8,44489,94812,51.9
06073020111,Non-Host,0,0,4128,62.5,57.6,25.8,1.4,10,2.8,12.3,167534,38.9,91.2,12.3,3.5,35.7,6.8,96.9,0.8,42.1,17.6,85.8,6,70508,76566,42.4
06073020202,Host,2,2,6955,26.2,11.5,80.8,2.4,3.4,2.4,77.5,47669,11.2,56.1,4.7,34.4,11.6,4,57.1,35.2,10.9,5.3,55.2,33.7,30380,36743,88.5
06073020206,Non-Host,0,0,5009,24.4,13.3,79.2,1.5,4,1.3,55.8,71071,14.3,57.3,4.6,29.4,17,3.4,59,28.5,12,5.6,55.9,30.1,32603,36618,86.7
06073020207,Non-Host,0,0,5183,20.2,11.4,81,2.2,3.8,3.2,68.3,61950,12.6,53.5,3,36,13.6,4.7,53.8,36.3,11.2,0.5,53,35.6,31419,46199,88.6
06073020208,Non-Host,0,0,2615,33.3,23.5,65.1,1.6,6.7,1,22.4,104911,8.5,81.3,2,14.1,9.9,2.6,83.5,13,6.9,1.5,78.9,15.3,28790,45538,76.5
06073020209,Non-Host,0,0,4882,35.6,25.7,62.1,3.1,5.9,2.5,58.3,52881,15.7,74.4,3.5,14.2,13.5,3.3,72.2,15.4,18.1,3.7,76.7,12.9,25893,39193,74.3
06073020210,Non-Host,0,0,5105,35.4,26.5,56.9,3,9.4,2.3,43.2,64069,17,82.8,4.2,12.8,16,3.5,85.4,8.8,18.3,5,79.9,17.3,41071,46285,73.5
06073020211,Non-Host,1,0,6918,33.7,22.6,65,2.9,5.6,3.8,69.2,61327,12.7,78.1,2.5,10.3,14.2,2.6,87.5,9,11.3,2.4,69.2,11.5,29688,46226,77.4
06073020213,Host,2,2,3674,24.4,10.6,82.7,1.7,3,2.7,88.5,53333,16.9,71,3.5,18.9,16.2,4.7,73.3,16.9,17.9,1.9,67.9,21.3,35602,47275,89.4
06073020214,Host,3,3,5808,28.3,19.7,69.3,3.6,4.1,5.4,96.4,32194,17.8,71.3,5.6,19,21,8.3,79.5,11.9,15.2,3.3,64.3,25,30000,44881,80.3
06073020304,Non-Host,0,0,6641,65.1,60.8,21.9,1.9,9.6,1.7,16.6,140586,45.9,90,19.2,6.6,46.1,16.6,91.7,7.4,45.8,21.9,88.3,5.9,55481,84688,39.2
06073020305,Non-Host,3,0,6124,53.2,47.8,33.6,3,10.3,7.7,35.9,108814,37.2,87,13.9,9.2,30.2,8.4,87.4,6.4,44.7,19.7,86.7,12.1,61694,78371,52.2
06073020308,Host,3,3,5981,43.6,35.8,48.4,3.9,7.2,5.5,76.9,51736,22.9,86.5,10.8,8.7,24.8,13.2,81.6,12.5,20.6,7.9,92.5,4.1,50098,43352,64.2
06073020309,Host,3,3,4093,38.6,32.9,45.3,2.9,13.5,3,48.2,107313,31.6,86.8,10.9,6.3,34.3,14.7,86.7,6.1,28.1,6.2,86.8,6.5,37133,57770,67.1
06073020310,Non-Host,3,0,8703,56.2,45.6,26.9,5.1,15.1,11.6,59.9,119141,41.7,97.4,16.6,0.3,46.8,21.2,98.6,0.5,36.7,12.2,96.3,0,70143,53949,54.4
06073020311,Non-Host,3,0,3600,66.4,62.9,14.8,2.4,13.8,6.2,9.3,108821,44.9,94,19.9,1.9,41.5,19.1,91.3,2.3,48.8,20.9,97,1.4,64893,101396,37.1
06073020312,Non-Host,3,0,4487,59.5,53.5,28.2,2.3,9.4,2.6,16.8,111906,39.1,84.7,14.4,10.5,36.1,11.5,82.3,14.7,42.6,17.9,87.6,5.5,51716,66058,46.5
06073020313,Host,3,3,3012,50.1,44,37.6,3,8.1,12.6,48.5,54900,25.8,83.8,11,11.1,30,15.6,84,13.8,22.2,7,83.6,8.8,79000,32500,56
06073020401,Non-Host,1,0,2373,79.7,77.9,11.4,1.1,4.6,3.6,11.1,156806,65.4,96.6,27.1,1.5,60.6,20,96.7,1.9,70.3,34.2,96.4,1.2,66429,101382,22.099999999999994
06073020403,Non-Host,3,0,4220,50.4,43.9,39.5,1.6,9.9,2.1,22.4,117417,34.6,88.6,8.3,8.6,34,10.1,85.6,9.8,35.2,6.7,91.3,7.4,46361,49961,56.1
06073020404,Host,3,3,5426,54.6,49.7,29.6,3.1,11.3,4,47,95543,37.2,87.2,13.8,7.8,39.6,14.7,84.8,8.7,34.3,12.8,90.1,6.7,46496,56042,50.3
06073020405,Non-Host,1,0,3685,74.5,71.5,14,0.8,8.8,3.2,10.5,154018,61.4,97.1,28.3,1.5,51.1,23.1,96,1.1,71.8,33.7,98.2,1.8,77986,123000,28.5
06073020500,Host,3,3,4952,32.3,21.4,70.7,1.1,4.2,3.1,57.8,76989,20.8,64.4,7,24.1,25.2,8.7,70.1,19.6,16.7,5.5,59.2,28.2,36875,42449,78.6
06073020601,Host,3,3,5715,30.3,19.2,72.2,2.2,3.2,3.3,71.5,58569,19.8,68.1,4.6,25.4,25.9,5.6,68.9,23,12.5,3.2,67.1,28.2,31687,41933,80.8
06073020602,Host,2,2,5970,46.4,38.6,51,2.4,4,3,59.4,69756,22.3,77.4,6,15.6,23.5,5,76.7,18.9,21.4,6.8,78,13.1,46379,49782,61.4
06073020705,Non-Host,0,0,4861,57.4,50.8,36.1,1.2,7,1.3,18.5,126538,29.4,84.1,10.4,10.4,35.5,8.5,88.4,9.8,23.9,12.2,80.1,10.9,50565,58299,49.2
06073020706,Non-Host,0,0,6656,70.3,66,18.6,1.5,6.9,2.6,13.9,181521,50.8,95.2,21.4,2,44.4,20.3,90.7,3.8,57.6,22.6,100,0,53750,91814,34
06073020707,Non-Host,1,0,5077,37,27.9,57.5,3.3,6.1,3.8,68.8,78281,33.1,88.8,11,9.2,31.4,13.9,90.5,8.7,35.1,7.8,87,9.8,40268,57119,72.1
06073020708,Non-Host,0,0,3728,60.9,55.2,24.1,2.1,11.5,3.9,28.7,162688,46.9,94,18,4.2,38.4,15.4,91.7,6.8,54,20.1,95.9,2.1,49531,73667,44.8
06073020710,Non-Host,0,0,1798,70.1,67.4,16.4,0.8,11.1,3.5,13.3,152656,52.5,90.2,24.7,6.2,47.9,22,89.4,7.3,57.9,27.9,91,4.8,53125,95455,32.599999999999994
06073020711,Non-Host,0,0,3593,65.9,61.3,22,1.2,9.3,2.2,15,146250,48,94.6,14.2,4.7,53,13,95.9,3.2,43.6,15.2,93.5,6.1,72174,96569,38.7
06073020712,Non-Host,0,0,4856,53.7,47.4,36.2,1.5,8.9,1.3,12.4,135163,40.3,88.4,13.3,5.1,42.5,14.3,86.6,5.3,37.6,12,90.8,4.7,43147,93500,52.6
06073020801,Non-Host,0,0,5295,76.5,72.8,17.1,1,2.5,4.8,17.6,155556,40.2,92.1,12,1.8,55,15.9,95.6,0.5,29.1,9.2,89.5,2.8,72425,77077,27.200000000000003
06073020805,Non-Host,0,0,3674,61.4,56.8,34.2,0.9,1.2,2.3,38.5,111029,21.4,86.3,6.9,5.7,21.9,1.9,87.1,5.6,20.9,11.2,85.7,5.8,49375,45734,43.2
06073020806,Non-Host,0,0,6158,58.6,51.1,39.8,1.4,2.1,3.6,52.7,74464,31.6,88.3,6.6,8.6,32.9,6.2,87.5,10.5,30.1,7.1,89.3,6.3,46339,68056,48.9
06073020807,Non-Host,0,0,3070,75,71.5,20.3,0.8,1.5,6.6,17.2,126486,24.1,91.3,8.2,2.6,23.3,9.8,91,0,24.9,6.3,91.8,5.6,37766,86389,28.5
06073020810,Non-Host,0,0,5349,77.9,72.2,17.1,1.2,2.2,1.4,8.7,134781,34.5,90.7,8.2,2.8,44.5,10.3,93.7,3.2,25.5,6.4,87.9,2.5,60046,81651,27.799999999999997
06073020811,Non-Host,0,0,5923,78.8,73.2,16.3,1.1,2.4,2.6,10.8,134261,35,91.9,8.6,3.1,30.7,7.1,96.4,1.9,39.3,10.2,87.4,4.3,77237,94297,26.799999999999997
06073020812,Non-Host,0,0,2003,54.8,48.4,45.3,0.4,1,4.8,52.3,51121,22,66.3,1.8,17.7,34.5,1.1,73.8,15.1,9,2.5,58.6,20.4,21809,27324,51.6
06073020813,Non-Host,0,0,4983,65.5,58.9,33.3,0.5,1.4,4,25.4,115163,14.3,78.1,3.1,11.1,14.5,2.6,77.6,10.3,14,3.5,78.5,11.9,35380,59299,41.1
06073020902,Non-Host,0,0,2306,80.1,74.9,15.4,1.4,1.3,23.6,21.7,111304,25,92.2,11.7,0.4,24.5,9.1,94,0,25.5,13.8,90.7,0.7,36088,82109,25.099999999999994
06073020903,Non-Host,0,0,3030,66.4,62.4,19.2,1.3,1.7,23.3,23.6,69831,31.9,91.1,14.1,1.6,32,17.3,90.3,1.5,31.8,11,91.9,1.7,33417,46583,37.6
06073020904,Non-Host,0,0,3266,76.1,73.4,16.9,0.8,1.5,28.9,23.3,82990,43.4,95.4,19.4,1.5,47.1,30.7,93.7,0.6,39.8,8.3,97,2.4,47875,48958,26.599999999999994
06073021001,Non-Host,0,0,2085,64.1,60.4,31.4,1.4,0.7,46.8,27,59885,17.7,87.7,9.7,8.4,20.6,8.3,88,5.3,14.9,11.1,87.5,11.5,25561,34515,39.6
06073021002,Non-Host,0,0,1946,61,55.2,40.2,0.7,0.8,40,26,104274,35.2,88.8,0,9.5,41.6,0,96.4,3.6,28,0,80.1,16.3,54219,40259,44.8
06073021101,Non-Host,1,0,5310,53.3,44,44.9,2.1,1.4,7.8,29.1,59684,23.1,80.1,2.8,6,25.4,5.8,77.6,8.6,21.2,0.2,82.4,3.8,55135,52113,56
06073021102,Non-Host,1,0,2613,57,52.2,26.7,3.2,1.1,16.5,33.4,52212,15.7,92.9,3.9,0.1,21.1,4.6,91.2,0.2,11.1,3.4,94.3,0,NA,29598,47.8
06073021202,Non-Host,0,0,3073,69,65.1,16.5,0.6,1.3,9.2,19,93370,20.6,91.4,7.6,7.7,19.7,8,87.6,11.3,21.5,7.3,95,4.4,48558,57827,34.900000000000006
06073021204,Non-Host,0,0,5491,81.8,77.9,12.5,1.2,2.2,3.4,11,138061,37.3,97.4,12.6,0.7,35.8,13.1,98.6,0,38.7,12.2,96.2,1.3,48777,75978,22.099999999999994
06073021205,Non-Host,0,0,7029,70.8,64.2,23.1,2.4,2.4,5.2,50.3,96402,24.7,91.9,6.9,2.8,30.4,9.4,96,1.2,18.3,4.1,87.3,4.5,54008,55082,35.8
06073021206,Non-Host,0,0,3039,78.2,73.2,17.1,0.7,1.5,3.4,13.8,135000,37.9,97.9,13.9,0,41.9,18.7,99.4,0,33.4,8.4,96.3,0,75972,88677,26.799999999999997
06073021302,Non-Host,0,0,7237,54,46,40.5,7.9,1.9,5.9,19.3,127074,19.8,81.4,7.7,7.6,27.2,11.4,91.4,3.3,16.2,5.9,76.6,9.6,39601,60212,54
06073021304,Non-Host,0,0,2709,68.2,61.7,29.1,1.7,2,4.8,12.3,167500,37.1,96.6,14.2,1,37.2,14.9,97.6,1,37,13.6,95.7,1,53861,66250,38.3
06073021305,Non-Host,0,0,4389,77.8,73.8,16.8,1.8,2.9,2.6,12.6,132475,33,93,14.9,3.1,35.2,12.8,88.2,4.7,30.3,17.4,98.7,1.2,44424,102188,26.200000000000003
06073021306,Non-Host,0,0,5762,37.3,28.5,44,2.8,18.7,3.6,9.2,157008,48.7,94.6,20,3,51,15.8,95.6,3,46.5,24,93.6,2.9,71898,111563,71.5
06073021401,Host,3,3,4383,67.4,61.1,18.9,7.5,5.4,5.4,57.7,102350,59.1,98.6,20.5,1.4,61.8,22.5,99,1,56.6,18.6,98.1,1.9,83786,70417,38.9
06073021402,Host,2,2,2793,72.5,67.8,17.7,1.6,4.6,6.5,65.4,97470,48.8,91.5,22.7,5.5,42,25,89.8,5.5,56.6,20.1,93.5,5.5,48594,52462,32.2
06073021501,Non-Host,0,0,3882,60,58.1,7.7,0.1,27.7,1.3,13.1,NA,83.9,98.9,52.1,0.5,82.2,47.4,99.4,0,85.3,56,98.5,0.9,NA,162500,41.9
06073021502,Non-Host,0,0,9851,48.9,45.5,11.8,2,33.7,4.3,44.5,176076,75.6,94.8,32.4,3.1,74.4,22.9,95.5,3.6,77,43.9,93.9,2.4,63333,172794,54.5
06073021600,Host,9,9,3584,69.9,60,24.5,5.9,2.9,48.9,62.9,111023,48.2,99.4,25.1,0.3,41.4,22.7,99.4,0,54.1,27.1,99.3,0.7,65375,52887,40
06073021800,Host,2,2,1980,82.5,80,11.8,0.8,2.3,21.1,36.7,213125,71.1,96.1,30.7,2,67.5,28.4,96.9,1.8,75.1,33.2,95.1,2.2,54911,135636,20
06073021900,Host,8,8,2625,29.7,13.2,73.3,4.9,5.6,18.9,76,42976,14.3,77.1,3.6,12.4,15.6,4.7,78.7,10.8,13.2,2.8,75.8,13.7,26368,37765,86.8
06073022000,Host,3,3,4526,15.8,5.7,55.5,4.2,31.5,7,78.9,66801,15.6,86,5.5,6.8,19.5,7.8,85.4,8.5,12.6,3.7,86.4,5.4,37143,41136,94.3
06073022101,Host,4,4,2631,73.9,71,11.6,2.2,8.4,3.6,44.9,156678,61.8,97,28.2,3,61.9,32.6,97.1,2.9,61.8,23.5,96.8,3.2,73571,117773,29
06073022102,Host,4,4,7024,61.3,56.7,24.4,1.7,11.2,4.5,45.1,143056,71.3,95.2,28.5,2.1,68.5,24.3,93.7,1.8,74.8,33.8,96.9,2.5,58889,128429,43.3
